truthful,"I come here about once every two weeks, mostly out of convenience, since it's near my workplace, has vegan options, and offers a decent alternative to subway/sushi/pizza options I have in the area.  Service is always friendly and helpful, reasonably quick, and they don't use a microwave to heat up your samosas - which some other Indian restaurants do in the area. Ew.   I've had curry bowls from here in the past and like everyone has said, the curries are quite bland.  They are spiced but not really (especially if you've gotten used to more authentic little India flavours) and just generally have a ""healthy"" flavor to them. it's not terrible, but miss-able.   I'd recommend the vegetable samosas instead (or get the spicy lentils as a veg dish for a closer to normal level of spice.) They do bake them - so they aren't deliciously deep fried, but still the filling is nice.  They've recently upped the price of the samosas, but 3 samosas and two chutneys will still only run you just under $5."
truthful,"I like this place.  I need to go back on a Friday or Saturday night to see what it's really like, but I went a couple hours before closing on a Wednesday with Nicole H, and it was pretty comfortable with four tables occupied.  I like the interior, it seems like a place I would actually go to just drink coffee or do some work, with the added benefit of having games available if I wanted to play them.  They have a great selection of games in the back, and various events happen every week, including a Scrabble meetup group (Scrabble in the City) every Thursday night.  Beer and other alcohol selection appears ample, but since it was 3 pm on a Wednesday, I opted for tea. Prices for food and drinks are very reasonable, as of yet, there is no game playing fee.  As an extra bonus, service is friendly but also unintrusive.  No on-menu vegan food options or treats (yet), but they do make veg sandwiches with hummus, which is something."
truthful,"I thought I was finished with Fresh, but a friend from out of town came to visit, and wanted to come here for brunch. So... okay, back to Fresh.  It still didn't win me over.  But this visit was better than before.  Our server was a bit weird, but ultimately helpful and friendly so that's all that matters. One of the other servers ""helping"" the table next to us was terrible and I'm glad we didn't have her. She seemed to be all attitude, and no help.  Brunch was great. I got the pancake platter, which comes with two pancakes of your choice, two vegan breakfast sausages and tofu scramble (for 12$). I could have done without the over-spiced boring tofu scramble, but the pancakes (banana-nut flavoured) were excellent, especially when slathered with margarine and dark rich maple syrup. Tofu sausage was fantastic.  I got an americano.  And while it wasn't a very big cup of coffee, or very caffeinated, it was very tasty.  I also ordered a side of soy yogurt, but really, I wouldn't recommend it. Unless you get some jam. It's not flavoured with anything so when you order soy yogurt that's really all it is, and it's not very good.   Next time (since there will probably always be a next time with this place): BBQ Burger. How can I go wrong with a veggie burger, that also includes a couple of those delicious quinoa onion rings?"
truthful,"We went to Bello Bio earlier this month to check out their selection of products. All the food items there are vegan, and imported from Italy. The imported part sounded a little strange, since I've never thought of Italy as a very veg friendly place, but we learned from the owner, that Italy has a growing vegan/vegetarian population  Great selection of random products. They have grain based pseudo-meats, and a very interesting MozzaRisella sprouted rice based soft dairy free cheese, which made an excellent addition to a recent caprese salad. They have prepared foods, and frozen items available to take home (such as varieties of vegan stuffed ravioli.)  Those folks are friendly, and the products have a lot to offer flavourwise. And I liked that they have products that are vegan/plant-based, without depending entirely on soy.  I'm looking forward to going back and picking up more stuff soon!"
truthful,"We ordered delivery from this location and it was okay. But not amazing.   I think their queen street location is better, or maybe we hit them on the wrong day. The fredo pizza is normally covered with thinly sliced potato and a nice level of rosemary and other spices, this time around, it was rather sparse.   Considering they said an hour for delivery, and we were only 6 minutes away (if you walk), I would have expected they'd have enough time to actually cook the potatoes properly. I wish we had just picked it up, maybe it would have been better.   They have three vegan pizza's on the menu and an extensive combination of other types as well. So I'd start the Pizziolo experience at a different location if you want something especially good.   That said, my slightly undercooked potato pizza was still better flavour-wise than the Pizza Pizza in the neighbourhood."
truthful,"Easy wasn't easy. I considered getting a smoothie and word on the street is their coffee is stellar.   But it was busy, and after about 10-15 minutes, with no coffee, we left before ordering."
truthful,"I've watch D-Beatstro improved their offerings and options over the last few months and it's been great to see them grow from sort of disorganized but charming to really having a solid menu, kitchen, and coffee set up. They have a nice variety of baked goods, occasionally have gluten-free options too for those of you that need/want them, and herbalist blended teas available. But my favourite thing now is their brunch, because it's good, really good.  Seating is comfortable and well spaced out, so if you're tired of sharing elbow room with other folks during weekend brunches - this might be a great spot to check out. The restaurant and cafe is also wheelchair and/or mobility device accessible with a ramp outside (they also have an accessible washroom.)  The folks here make a great soy latte, and why anyone would recommend going to a Starbucks or Tim Hortons over even a non-dairy latte, I don't understand, but Kevin S. you do you. They also have a variety of other fun drinks - like hot chocolate, white hot chocolate, matcha lattes, and other surprises in store for you.  They also ""only"" have soy, almond, coconut, and cashew. Oh no, too many options? Branch out a little.  Check em out for brunch or during the week."
truthful,"You know those times when you visit a cafe or store and leave with the desire to tell everyone you meet how wonderful it is? That's how I feel about this place.  They have a great warm inviting atmosphere, and it's a cozy (i.e., kind of a small space). While there is room for about three people to sit in the window area, prepare to either stand and eat, or take a box home (or eat there, AND take a box of treats home like I did...)  The people working there are friendly and helpful, and when I walked in, all wide-eyed and overwhelmed with options, they gave me a run down of what they had and offered some recommendations. Bunner's was just all around fantastic from the start. And then... I ate one of the ""gypsy"" cookies, and I was completely sold. Oats, melty chocolate chips, dried cranberries and a few other things combined into a soft chewy cookie. I want to go back, right now, and get another one.  I should probably mention that in my experience gluten free tends to secretly mean gross, and I have been known to occasionally thank my body for not having celiac disease. So what I'm saying when I say this place is good, is that it's not just gluten-free good. It's actually good.  When I went in today there were cupcakes (three different kinds: vanilla, chocolate and red velvet), DONUTS, amazingly yummy cookies (gypsy cookie), freshly baked loaves of bread (which I'm kicking myself for not trying), muffins, and cookie sandwiches!  What I'm going to hope for is that every coffee shop in town starts using them as their source for vegan (and/or gluten free) treats. While they have decent enough coffee (and Silk Soy creamer is available), I sure wouldn't mind having one of their cookies or muffins with a nice soy latte. (Of course... Crema Coffee is just across the street...)"
truthful,"Balluchon is now i deal coffee. It's basically the same place, but better.  I love this place now, so my regular Monday Sorauren Farmers' Market visit is paired with a tasty cup of coffee from -i deal coffee- as well.  Service has been fantastic every time I've gone in. It feels like a space that's good to hang out in, they have vegan and/or gluten-free options, and have soy and almond milk at no extra charge (YEY!)  So lovely. I can't wait to keep going back.  As an added bonus, since they only recently took over that location they are part of the Indie Coffee Passport less-than-3 Edition, so you can give them a try, while taking advantage of a really great deal.  They're currently cash only, but it sounded like they were planning on getting a debit machine at some point."
truthful,"You might have seen this vegan bakery win the Toronto Vegetarian Association's Vegan Bake Off (repeatedly), and you've might have seen it at the Vegetarian Food Festival, or at the Farmers Market or a bunch of other places around the city (and Ontario).  Now, you'll see it in a sweet location in the Annex.  Full disclosure: I've been excited about this bakery opening for months, and I don't care who knows it. I have wanted a source for a steady supply of vegan magic squares, and now I have one (p.s. get the magic squares)  I had the opportunity to visit the bakery during the sneak-peak opening in December, and bought magic squares (but not enough), a cookie, and a couple of candied apples and it felt like early Xmas.  Then I waited (im)patiently for their opening this month. And today I braved the snow and went in. I left with dark chocolate croissants, magic squares (obviously), and a pot pie. My partner came home with croissants, a couple of sausage rolls and a whoopie pie. Yes, we're getting ready to hibernate this weekend.  The croissants are ridiculously flaky, the magic squares are incredible as usual, I haven't eaten anything else yet, but I've sort of come to expect that anything from APiecalypse Now! will be really good.  In the fridge & freezer so far they've got (all of these things are vegan): cashew ricotta, Caesar salad dressing, flavoured butters, lasagna, pot pies, shepherd pie, gluten free and gluten-full chili mac, potato salad, tzatziki, tartar sauce, Northwood Cold Brew Coffee (which I'm drinking right now - tasty), and more.  I like that there appears to be a sincere effort made to find ethical, ecologically sound, and human friendly products to make & bake stuff, and that they have compostable packaging.  Service was friendly and fast & they take cash, credit, and debit.  There is no seating inside, so prepare to take out.  P.S. try the magic squares."
truthful,"This place is huge, but lacks seating. I spent a considerable amount of time visualizing how they could fit more tables in without getting to crowded, and I can see why they set it up the way they did. But a couple more tables wouldn't hurt. (but that's what everyone says).  I love the space. Floor to ceiling windows facing Queen St and the rest is brick. High ceilings, ample bookshelves and the random old stove in the center... it just works.  I ordered a soy latte, and it was delicious, not too bitter, not too boring. Foam was nice and thick (but not too much) Just right. Unfortunately, they don't seem to have any ""to stay"" cups. But on the plus side, they've got free wifi and they don't charge extra for soy milk.  One thing I find really cool about Ground Level is that it operates as part of Ground Level Youth Ventures where youth learn life skills and job training (beyond just making coffee). Definitely something I'm into supporting.  I went here solely because it was part of the Indie Coffee Passport, but I'll go there again if I'm in the neighbourhood. My latte was better than the cups I've gotten from other shops in the area."
truthful,"Feel Good Guru is in the progress of slowly opening.  It's a take-out place right across the street from Trinity-Bellwoods Park, and conveniently located in my neighbourhood. I walked in not caring what I ordered, I wanted to try... anything.   I ordered the soup, which was a hearty miso based vegetable lentil, with lots of greens and packed with flavour. Perfect for today's rainy glumness.  The space is really clean and relaxing, there is seating for about 4 people, but like I said, it's styled as a take-out place (so you know, you could hypothetically take stuff out, and eat in the park.) There are fresh herbs in a wall-mounted garden (that look absolutely lovely). They also have a useful website that actually gives you the information   I've come to expect raw cakes to be delicious, and Feel Good Guru's cake was no exception. In fact... it was even better than I expected it to be (and the raw bar is raised pretty high already.)  She gave me a sample for free, and I want more of that chocolate heaven in my mouth. Luckily they are right down the street, so I could wander over any time I want. Lucky me."
truthful,"Meh. I'd feel okay just leaving the review at that. This place embodies meh, I've had better.   I walk by every day on the way to work, so I thought... maybe this will be my alternative to Starbucks or (on days when I feel like being treated rudely) Tim Hortons. Nope.  The coffee tasted burnt, in a bad way. And soy milk is 0.70 cents extra (I hate that.)  I was oversold on the 20$ gift card. I like going out for coffee because it's relaxing - I didn't expect to have to say ""no not interested"" to some pseudo promotion (gift card - meh) repeatedly.  With the exception of the sales pitch,  service in general was quite friendly though. But not friendly enough that I would go back again."
truthful,"This location was my first foray into the Pizzaiolo chain since moving to Toronto.  We went to this location at 3am on a Saturday night and asked for half a fredo (with potatoes, rosemary and oregano)  and half a vittoria (tomatos, zucchini, red peppers). They didn't even blink, no problem, done. When we got it, it was packed with toppings, hot and delicious. Everything seemed cooked to perfection.   Afterwards service was a bit off, I tried to buy a drink, and stood at the counter, drink in hand while the server talked on the phone... for about five minutes. Then I put the drink back in the fridge and sat down to finish my pizza.   On the plus side, the variety of pizza they offer is nice, they have vegan and vegetarian pizza available by the slice (amongst others), and they are open super late."
truthful,"It's a Starbucks, with the same problems and benefits that every Starbucks has. The coffee is the same as every other starbucks, and they never seem to use separate containers for soy and dairy frappuccinos but they are quick, there is lots of seating, and a good collection of power outlets at this location (you just have to find them)  Overall, it's always clean, some of the staff are reasonably friendly."
truthful,"No more trudging downtown to get a oily slice of potato rosemary (The Fredo) pizza for me, finally, a new Pizzaiolo up north and in my neighbourhood.  This location is clean, and at 4pm, completely empty except for the reasonably friendly dudes working there. They had a special deal going on for a free beverage with purchase for their grand opening (which is now over) but honored my request anyway. Free soda is always a plus.   Pizza was decent. One half of the GIANT slice was perfect, the other half was more than half of my daily requirement of olive oil. Crispy tasty crust, maybe verging on too crispy, but it was still within tolerance levels. Also, I'm happy that they actually had a vegan pizza available, which is more than I can say for half of the downtown locations I've been to after 7pm.   I'd come here again and I hope business picks up because that area has been lacking in quick tasty (vegan or otherwise) food options."
truthful,"I've been going to Totum for almost a year now I think, and it's been great for seriously getting into weight lifting without having to navigate through clusters of bros and other gym jerks. Everyone is generally nice, respectful of space, and you know, no one is ever doing bicep curls in the squat rack.  I still haven't convinced myself to go on a repeat visit to any of the 6am classes, but they exist for those pre-work workout fiends. I'm just too much of a night owl. I'm also lazy.  Classes to chose from include yoga classes, Pilates, boxing, kettle bell workouts, spinning, crossfit, and a whole bunch of others. Lots of elliptical machines, 5-6 treadmills, and bikes. They also have a decent variety of weight machines, free weights, and other equipment to play with.  There is one personal trainer that without fail will change the music station from some amazing techno/dub/remix (you know, perfect workout music) to some weird classic rock/easy listening/crud, so word of advice - bring some headphones if you're going in the middle of the day. The weekend hours are not as convenient (they close at 6ish), but I do like that they're open later than most gyms on Fridays.  One other thing I like is that they have other sport related services available on site. In addition to personal trainers, there are chiropractors, RMTs, a holistic nutritionist, and an ND. It's nice to have the option of just going in, working out, seeing an RMT, or someone else, and going home.  It's clean, friendly, and welcoming. There is a free week trial, and I'd totally recommend you try it out. But only if you're awesome.  Worst/best thing - it's right next to Soma Chocolate."
truthful,"I went to Nazareth yesterday and we lucked out because it was nearly empty inside (however it filled up within 30 minutes of our arrival and then there was a bit of a line.)  The service was fast and friendly, but there was a bit of a wait to get our actual plate, but it wasn't uncomfortably long. Our server checked on us regularly and was very pleasant.  We ordered one order of the vegetarian combination plate, and between the two of us, we still didn't finish all of it.  Over all it was a great experience, we got there at just the right time and the bill was ridiculously cheap."
truthful,"Upon walking in I was delighted to see that they brew a very familiar coffee, Stumptown Coffee (the coffee found in nearly every coffee shop everywhere in Portland, Oregon... aka Stumptown.) The nostalgia was short lived, I think I prefer the Intelligencia coffee I've had nearly everywhere else in the city.  My barista was friendly, and helped me out right away, so that part was nice.   They charge extra for soy milk, and in doing so, became the most expensive latte I've had in Toronto (however, I should also mention, the portion is comparatively bigger than other places so I'm not exactly complaining about that part.)  Lit has WiFi! Lots of seating, and a nice interior."
truthful,"I like this place, I guess that's why I keep coming back. The seats are comfortable, I like that I can lean back, and the temperature has always been decent (unlike some places). The location can't be beat (easy access from Dundas Subway).  I know some people aren't into the ""butter flavoured topping"" that AMC has going on, but I love that it's available. Not that it's in anyway good for you (mmm soybean oil...), just that all signs point to its veganness, which works for me.  As with every movie theater, they will gouge you at the concession, and make you wish you had the foresight to sneak in your own snacks."
truthful,"I didn't mean to go to Freshii for lunch the other day, but events conspired in such a way that I was in the neighbourhood (hoping to buy a Indie Coffee Pass from Crema Coffee - but they were sold out) and the line was short (because their debit was down) and my stomach decided it was time to eat.  After looking at the menu board, I filled out the custom order form (and there were LOTS of options to choose from.) s  and handed it to the nice server informing everyone that the debit machine wasn't working. (right at noon time! what terrible timing!)  I got the spinach wrap, grilled and filled with veggies, with balsamic vinegar and olive oil. Can't go wrong with that combo. It was warm and fast. Even though there wasn't much reason to (nothing to melt, nothing needed to be cooked) I'm glad I got it grilled. It seemed to help keep the wrap together as I was running down Bloor.  If you don't feel like making up a meal for yourself they also have a huge selection of ""Chef Creations"" (at least one of which is vegan)  that you can modify further if you feel like it (for an extra charge).  The other benefit to this location is that Crema Coffee is right inside, so you can get a wrap, salad, bowl, or whatever AND get a delicious cup of coffee too. And by the way, Crema has one of the best soy latte's I've had in the city... though maybe I should save that for a Crema review...  Just a note, I can never get the freshii wifi to work with my iPod Touch, but I can connect to it with my netbook. Maybe it's me, but I'm just going to blame them on this one."
truthful,"I love Shauna's!  The prices are great, Shauna is really nice and my dog has a good time playing there. Shauna is very knowledgeable and you can tell that she loves animals. If I had even the slightest notion that my dog wasn't being cared for, I wouldn't go there. It's too bad someone had a negative experience, but I've been here many times and have always seen the dogs in their care happy. I have sent many friends to Shauna's and am glad that she's so close by. I highly recommend!!!!"
truthful,"I've been going here every other week for a mani pedi for several months now.  I like the staff. They are professional and friendly. I feel comfortable there.  I like the massage chairs and the fish tank, both help me relax.  I'm a stickler for cleanliness and their tools are always sterile (autoclaved) and they use liners in their foot baths.  The service is very consistant from tech to tech, so I don't feel the need to be choosy about who does my nails.  They give a lengthier massage than most places, but I find the massages lack-luster.  That's really my only suggestion for improvement. Better massage technique.  My gel polish lasts a full two weeks and so does my pedicure (not gel).  I really like this place and will continue to treat myself to a trip to Dream Nails every other week!"
truthful,"We have visited many many times over the years.  I love the salsa.  The food is excellent and fresh.  I wish they would give out a larger bowl for the salsa since the small cups available are not easy to dip a chip in, however this is a small complaint.  The only other negative is the ""ambience,"" which is lacking. Not the most comfortable chairs.  Everything I've tried has been excellent.  The staff is friendly.  Love it!  We will continue to be regulars."
truthful,"I love Heidi's!!!  I go here often and always receive friendly service and delicious food.  My husband and kids love it too.  As many before me have said, the bread is fantastic. We buy loaves when we are there so we can enjoy it at home. I've tried the eggplant parm sandwich, egg salad, veggie, grilled veggie and a few others and all have been excellent!  I'm a vegetarian, so it's nice to have lots of choices here.  My husband has had roast beef, Italian, pastrami and other subs and has always been happy.  I send friends and family here. Everyone has been happy.  I highly recommend Heidi's!"
truthful,I came in to get some boba tea and there was a employee eating behind counter that wasn't professional. The cashier seem rude and unhelpful.
truthful,"Yesterday I had my new patient appointment with Dr. Adams. Immediately upon arriving I was happily greeted by 3 women at a side desk. They immediately informed me that the ambulance had just left and Dr Adams was a few minutes behind. This was fine with me. There were 4 patients waiting and the office was comfortable and clean. They made sure all waiting patients knew of the situation and one by one called them back. About 45 minutes later, happily to my suprise, I was already called back!  Yolanda took my weight and BP  - she was professional and kind. She did my initial intake and we had a nice laugh as well. Dr Adams was in the room in about 5 minutes! Now where do I start. Dr Adams is very professional and thorough. She was interested in my home life and even what I was reading in the office! We discussed many options of treatment for my 3 reasons of being in the office. She gave me immediate referrals and advice that I felt was not only professional but thoughtful in her answers. She even called for my bloodwork and labs right there in the office instead of sending me on a goose chase to a random lab. She related to me and understood my past with what I felt very comfortable sharing with her. I have searched for a doctor in NV for 10 yrs. I am so pleased that I actually look forward to going back to see Dr K. Adams. You are truly one of a kind Dr. Adams! God bless you!"
truthful,"Today my best friend and I went to serenity nails at 1pm. They sat us down immediately. The entire place stunk of someone's lunch. They began to fill the pedicure tubs and when we asked for it to be warmer one woman began scooping the water out (while on her cell phone and chewing with her mouth open) we sat with the running water and nobody to turn it off for 8 minutes until it began to overflow. In which we recorded this embarresment of a ""salon"" proceeded to put on our shoes and leave. The blue pedicure water covered half of the back salon and at one point another man doing a manicure stood up, observed the mess all over the flow and sat back down to the manicure lol! If I could stand on the corner directing people just a block down to Dream nails I would pay them not to step foot in this facility. What a joke!"
truthful,"Went for a special occasion and let them know in advance, asked for a nice table, we were put in a corner in a cold area was so cold my shoulders hurt and feet were like ice, when I asked to move they were reluctant even though the place was far from full, they did move us however next to a drafty door. The waiter comes out overly friendly, with phoney smile as others on the staff. The truffel soup was like a bowl of salt water.  The Pasta dish was cheap dumplings with frozen peas and 2 mexican shrimps chopped up so small and yes a lot of salt. The Salmon  was bland but the mashed cauliflower under it was salty and not cooked all the way, the broclii was burned, we left half of our meals on our plates and no one asked why? The service was horrible we constantly had to ask the bus person to find us the waiter. Way Way overpriced and an added 18% service charge for poor service. They never said, thanks good bye or come again. I read so much good about The Farms that I really wanted to go, but it is a Never Again, does not deserve a 2nd chance, $180.00 for 2 and did not eat and 2 beverages. Also my stomach was very uncomforatable from so much salt,  I felt very nausiated."
truthful,"This little coffee shop offers a great spot to meet up, have an office gathering or just sit and people watch. I felt the coffee was a bit high priced but I enjoyed the atmosphere, so it was worth it."
truthful,"This place was amazing!! It was the last restaurant my husband and I visited during our get-away. We were shocked at the quality of food for the price. Cool atmosphere and lots of quality beers to choose from. We had the brisket, hog belly, beans and the JW potatoes (I believe that's what they were called) Everything was amazing! Definitely try it out if you're in the area!"
truthful,Amazing tacos! A must try if you're in the area. Quaint place with great service! We visited before a Cav's game! Awesome location.
truthful,I had a wonderful lunch with my mother at this Bravo location. Our waitress was amazing and catered to our every need. Excellent!!
truthful,"Great service.  You feel like family as soon as you hit the door. Food was great, with a very big selection for breakfast. Owned by a Greek boy from Michigan. We will definitely be back"
truthful,I can't say enough good about this place. Oysters are always fresh and they bring in daily from both coasts. Go on a Monday and you'll get the two for one deal; that's 2 dozen for $30...wow!!! As a seafood lover it has become my favorite haunt for a great meal. My daughter (teenager ) loves their lobster poutine and I am in love with their blue crab claw butter lettuce salade with homemade butter milk dressing.
truthful,"My husband and I hired Up N Smoke for our wedding reception. They had catered my husbands work and before he even proposed he said that we should have Up N Smoke cater our wedding when that time came. SO when we were planning I made sure to hire them. I personally never tried it but I trusted my husbands tastes buds and I couldn't have been happier that we went with them. Rich was so fast to respond and to answer my questions. He was even willing to work with us around the timing of our ceremony and setting up the buffet, so we wouldn't be hearing clinging and clattering while we were saying our vows. Once everyone was served, Rich and his crew put all the left overs in tin pans and had everything cleaned up in a blink of an eye! All night I was hearing about how good the food was from all our guest, and I myself have been loving having the left overs to eat and enjoy for the last few days! I almost want to find another event soon to have to order different food from them so I can try out their whole menu!!! If you want great BBQ food, and have an amazing costumer service experience go with Rich and Up N Smoke!!"
truthful,"My wedding was just at Villa Tuscana this past weekend. I honestly couldn't say a bad thing about these wonderful people!! I was in a few times from when we booked them in July, and they were always so willing to sit down and talk to me about my worries and my questions. In the end the hall was decorated even better then I thought. They were so willing to help me and I had a lot of last minute minor changes and they were there helping me set up the room the way I wanted it to be!!!  I also love that the base price includes SO much. Most places that I was going to to have chair decorations it was going to be an extra charge. To do this centerpiece was going to be an extra charge. Villa Tuscana does have a deluxe package but the base package includes so much that if you can't afford the deluxe items you still can have a wide selection of choices! Also there are some great things that come with the package, the DJ is included, the cake is included, and the photographer is included.  I highly recommend taking a look at Villa Tuscana for any kind of big event that you need plan!"
truthful,"Great customer service! They go above and beyond with making you feel comfortable and giving you the hairstyle you ask for! Andrew did an awesome job on my husband and Mariana did an amazing job with my hair! Carlos the owner, is really sweet and makes you feel at home! Hard to trust anyone especially coming from a different state not knowing where to go! Definitely will be back!"
truthful,"I came here with expectations after reading some reviews here. I have to say the service was not as bad as I thought it would be. It is your average Asian resto service. Distant and quick. I got the pho with just the noodles and it was better than Pho Kim Long's! They do not give you a lot of mint and sprouts like Pho Kim Long but I am sure if you ask for more they will give you more. The large was not that big but it was enough for me. They have bigger bowls at Pho Kim Long. Over all I say its not bad. I will come back here just because the Pho was great. Service could be better but hey no one said you have to be happy at work. As long as they do their job right, you do not have to be my BFF."
truthful,"Service is bad, very slow. Food is meh. I do not recommend this place. I don't know how they stay open. Will not go back there unless there is no other option."
truthful,"Ok, the pho was not bad tasting at all. It was actually ok however 2 hours after I ate it I experienced dizziness and got nauseated and ill! I threw up all the food that I ate from that place. I do not now what that happened but it happened to me. The food was not bad and the waiter barely understood English. I cannot recommend this place after it made me so ill. I do not wish it on anyone. Be warned."
truthful,Service is slow! Don't bother coming here if you want to be fed. A couple of people were waiting and no one came to even get our drink order. It's not a big place so I don't know what the problem was. Really sad as I was looking forward to eating there.
truthful,I made an appointment in the morning to see Leah in the afternoon and she was able to see me right away. It was my first time at this salon and she was great! She was very good at was she does. We talked about what kind of cut I wanted and she listened and made some suggestions. I like that she was not overly chatty and she just did what she had to do which was to cut my hair. Leah did not act like she was my bff and I like that. I did not come there to chat but to get a good haircut.  Leah is skilled and knows how to cut coarse asian hair. She cut my hair just like the way I wanted it and she was so nice. The cut was for $30 which was reasonable and there was no push to sell you any shampoo or hair products which I really like. I dont like to be put on the spot after a haircut to buy hair products that I do not need. I highly recommend Leah to anyone. I am so glad to have found a great hairdresser that can cut my hair the way I want it!
truthful,"Great place! Great customer service. I checked into Yelp and got 20% off my tab. The sushi was ok, I have had better. Lots of dessert options. The food was ok. They had oysters for lunch! The place is clean and huge. I would come back here when I visit again. Recommend it anytime!"
truthful,So we went here and we had fun. We did the $20 for 1 hour and ride all the rides you want. They had about 5 to 6 rides for kids and 2 rides for adults. Its ok. It is one of those places that you go once and then thats it. he mini carts were fun but I would not do it again. I dont know why. Maybe its the smell of the fumes coming from the carts or maybe it just did not do it for me. Even our 8 yo was just ok with it. I guess it depends on how much you like mini cart rides.
truthful,"Our son loves it here! For $7 the whole family can get a great workout. The bouncers can benefit on getting some repairs but not too bad, they work. Fun, fun place! Closed for parties on the weekend and open Tue-Fri 930-1230 and 2-5pm. Call first to check the hours. Worth the trip if you want to have fun and get a work out. Dont forget socks for everyone. They are mandatory!"
truthful,"Ivy is great!  The place is clean and the techs are courteous.  The only draw back is the smell of nail salon, I dont know if it is the acetone but it is strong.  An exhaust fan or opening a door will help but with the cool air outside it might not a good idea.  Overall it was not a bad experience."
truthful,"Dr Lefever is a different type of chiropractor . No cracking, no pain or popping but effective adjustment . I highly recommend him if you are looking for a chiropractor. He is so nice, thorough and effective. His new office is located on Cheyenne and 215."
truthful,"I booked this hotel in a rush and my bad as I did not read the $18/night resort fee. Basically I paid $66/night to stay in this hotel. I would not have minded that if the hotel was just honest about it. I think that it was very sneaky for them to practice such a thing.  The resort is huge. It's like an apartment complex and since we arrived late at night the grounds were so dark it was tough to find your duplex like room. It was nice that we were connected only to another room. The grounds were clean and quiet. The bed was soft and comfy. The AC was cold and loud. It had room for 2 people and a kid. The furniture was old and the the tv in the living room and bedroom was ancient. I did not even try and use it. The in room safe actually uses a key..lol (not code).  The room has old stained carpet and the ceilings have beams. The bathroom was old and small. On our first night we actually had no hot water in our room. We showered in lukewarm water. I called the front desk to report it and the lady acted like I was bothering her. The next day at 830 am, thank God we were already awake, with our DND sign on the door we get the maintenance people at our door minimizing our no hot water complain. I insisted they check and surprise, surprise it was broken! I demanded to be moved to another room.  The man on the phone who moved us was probably the only normal person there. He was appropriate  and helpful.  The rest of the staff in this facility have no customer service skills. They just don't care.  They also put a $100 hold on your CC when you check in. I am waiting for them to remove that on my CC or I will definitely dispute it.  I would not recommend anyone to stay here. Except for the soft bed and extra pillows there is nothing here to write home about. There are a lot of other places in Scottsdale that will appreciate your business and you can get more for your money. Stay away!"
truthful,"Sushi was ok, nothing extraordinary. LIke most sushi places in LV they are owned by Korean folks, not Japanese. If you know your sushi you know it is not the same. It is ok if you want sushi on the go. Go to Raku for authentic sushi, the real Japanese style. Pricey but worth it! Make reservations ahead of time at Raku."
truthful,"$45 minus tip for 80 minutes massage! You cannot beat this price and the comfort! The therapist are graduate massage therapist waiting to take their exams. You can ask for a more experienced student when you make your appointment. CASH only place so bring your cash! It is a secret not too many people know so pass it along. The rooms are nice, big and quiet. It's like going to Massage Envy minus the high price. Check it out! Located by Regal Square above Patty's Closet."
truthful,"Great gym and  classes, equipment ! Biggest gym of all the LVAC. Bigger than 24 hour fitness ."
truthful,"Its amazing how nice this library is. Its new, it has vending machines and a lounge for you to relax in. I cannot get over the self service library check out and the electronic book return bin. Its so high tech! And they let you borrow up to 50 items! There is no place like LV!"
truthful,"I do like the Bellagio buffet. Its a toss up between Mandalay Bay and Bellagio. French food is what they say this place is about. Although I do not eat any kind of seafood I have to say they have the best selection of crab. They had the Alaskan King crab and the snow crab in buckets! This place is like crab heaven if you like crab. They have melted butter that you can scoop up to your hearts content and they have champagne in a glass now not in those cheapy plastic containers they do in other casinos. I like the salad selection and of course the choices in bread. I do not eat bread although I love bread because of the high carb content but enough about that. The bread had to be tried! It was delicious, and they had real butter on the side. Soft butter, not the frozen kind. The butter was at room temperature so it was easy to spread it on your bread. Yum!   Alright downside to this place is you have to be ready to wait. It felt like a line at Disneyland to get into one of those rides! The line was long! We waited 75 minutes to be seated and we stayed for 2 hours inside. Prepare to wait folks. It is worth the wait but do not come here starving hungry because you will wait and you will end up grouchy and impatient by the time you get to the cashier. Eat enough for about an hour wait and then be ready to feast! Happy eating1"
truthful,Great service . Jace is wonderful. The deep dish pizza is nothing like Pizza Hut but it's ok. The Caesar salad was delish. I recommend this place to anyone who likes American food .
truthful,"The ramen was good. We have been to Japan and the ramen is similar in taste. The place is busy and small like they are in Japan. I recommend getting here early and be prepared to wait if you have a big party. I like their Shoyu ramen, the gyoza was ok. I thought for $5.00 it was a bit steep. I will visit again although I am not a big fan of MSG which I know for sure they have in their broth."
truthful,"If you like personal touch and friendly service then come and check this dentist out! This office will exceed your expectations! Dr Nguyen is professional, nice and the staff is so great. If you are looking for a dentist that does not make you feel like you are one of the many clients or more like a business then come here and see what I am talking about."
truthful,Not a bad place. Food was good although the serving is not a lot which can either be taken good or bad. Service was not bad. It was bright inside which was a bit too much. I think the place would be better with better lighting IMO. Overall not bad. I would eat there if I am in the area but I won't go out of my way to eat there.
truthful,"I have been to both locations. It has that buffet atmosphere so there you go. People taking what they want and more. My hubby likes it because you get more for your money especially for dinner. They have lots of seafood and fresh oyster that I do not eat but hubby does. I like the Mongolian bbq although I had to tell the man making it to not overcook the veggies. No salad bar and some fruits. Love the baked bananas, yum! Will go back because of the mongolian bbq.  At least I can eat something here that I like. Kids are also half price, yay!"
truthful,"Very good place for kids. Informative, very cool. However for me this is one of those once in a lifetime visit deal. Would I go there again? Probably not. But it was a nice place to visit."
